obj_ID,alpha,delta,u,g,r,i,z,run_ID,rerun_ID,cam_col,field_ID,spec_obj_ID,class,redshift,plate,MJD,fiber_ID,a,b,c
1.237667735045669e+18,184.908853740667,22.4723068625245,20.99339,20.37031,20.23205,20.25547,19.99509,5183,301,3,348,6.731877969864972e+18,QSO,2.560147,5979,56329,445,0.8000847026563422,-0.38167372681478945,-0.4628062605827861
1.2376803278760847e+18,340.983533803761,29.7904245984886,24.38023,22.37989,20.72768,19.55483,18.95629,8115,301,3,139,7.086563930878007e+18,GALAXY,0.6047064,6294,56482,545,0.006585338042789139,-0.05428031799061016,-0.998504021224602
1.237680531356124e+18,356.974822726254,30.9032321158811,25.5669,24.29859,21.67963,20.64842,19.9799,8162,301,6,230,8.728165054393112e+18,GALAXY,0.7076499,7752,58072,687,0.34260239222961925,-0.8012533002058817,-0.49052701225082945
1.23767931747913e+18,0.956586124344938,9.13109405894825,26.4224,22.36674,21.1974,19.85175,19.3204,7880,301,1,49,5.105009221508028e+18,GALAXY,0.6522245,4534,55863,651,-0.5516378028366622,-0.7822383649704486,0.2894803531328146
1.2376534719808148e+18,43.2921756450726,-7.50599633425861,24.41649,23.02483,21.36476,20.26349,19.78844,1862,301,4,114,7.947897702423222e+18,GALAXY,0.6013025,7059,56592,619,0.2629720306141626,-0.217094034764815,-0.9400616422257624
1.2376677361220977e+18,191.445799671755,23.0030389787739,19.9074,18.5074,17.57791,17.11459,16.84847,5183,301,5,389,2.9815328370243927e+18,GALAXY,0.1725191,2648,54485,545,0.5205806125721074,-0.10084813294341606,-0.847835762336006
1.2376789057057592e+18,352.996742636178,9.05750327580354,24.73754,21.70729,19.8311,19.25754,18.82558,7784,301,2,150,1.2714811704321792e+19,GALAXY,0.3647372,11293,58462,87,-0.39113052482686445,-0.8473979849823644,0.35907320645864127
1.2376576080301268e+18,115.787752736028,29.4045968620201,20.97298,20.55868,20.51494,20.16863,20.32071,2825,301,4,50,1.1581188271708068e+19,QSO,1.703174,10286,58084,661,0.383752124535016,-0.18593006027486048,-0.9045243609771095
1.2376637847427487e+18,19.3164761471456,0.440831698159685,23.71051,20.81448,19.93552,19.90556,19.84539,4263,301,5,245,4.760459379521904e+18,QSO,3.748485,4228,55484,562,0.8075893876840698,0.40710378339747,0.426691797956716
1.2376805071858575e+18,349.869045725601,32.8837353453817,25.00563,23.29195,21.79628,20.47912,19.64362,8157,301,1,61,8.742807250320774e+18,STAR,-0.0001080759,7765,58047,707,-0.04178248992922199,-0.09393192466215404,0.9947014713292516
1.2376619706513492e+18,191.10555570283,6.7413933424269,20.86222,20.21202,20.07805,20.09131,19.96843,3841,301,2,175,6.087752165715368e+18,QSO,2.634957,5407,55926,41,-0.7730809211572343,0.4546204013270811,0.4423417005436927
1.237648720153347e+18,171.744026299101,-0.9262368056333,23.25133,21.90539,20.00112,19.11404,18.59796,756,301,1,373,4.266198112903912e+18,GALAXY,0.4409196,3789,55269,594,-0.30230898852709265,0.5192549125782501,-0.7993645046029252
1.2376582979237967e+18,159.400802856139,5.60368823273199,16.52719,14.66456,13.85779,13.45365,13.15562,2986,301,1,272,6.497663317505741e+17,GALAXY,0.02860029,577,52367,444,-0.5304519436076123,0.568974347890529,-0.6284018833242415
1.237661388673254e+18,192.922550782573,58.475923949858,22.57331,23.12894,21.4667,20.38974,19.75262,3705,301,6,22,9.247132345710172e+18,GALAXY,0.6767117,8213,58193,423,0.0982454529223392,0.334843385598347,0.9371380571191852
1.2376621955939046e+18,165.44319316335,41.6039187628232,20.44116,20.47853,20.29613,20.21991,20.18352,3893,301,5,78,9.419354886515218e+18,QSO,1.364844,8366,57432,277,0.35249997957931584,-0.6308093088906674,-0.6912476981614191
1.2376614160606167e+18,195.46083954234,55.9587077203935,25.82977,22.83288,20.75414,19.50805,19.01833,3712,301,1,128,7.691059479971125e+18,GALAXY,0.5802103,6831,56426,135,0.6450380150520888,0.5238561959782265,-0.5563278215880303
1.2376672540033684e+18,152.990149647958,26.0020648602883,22.2039,21.93139,21.42001,21.27411,20.45714,5071,301,3,257,1.0838022586551783e+19,GALAXY,0.940748,9626,57875,400,-0.3764918964834389,0.5241392124954689,0.7638926219089521
1.2376613559340892e+18,185.952582298585,46.427881988926,23.5934,22.00149,19.31806,18.58223,18.12411,3698,301,1,174,7.476220679651875e+18,GALAXY,0.2465727,6640,56385,892,0.6339682986724394,0.4324339426929378,0.6411591701640191
1.237673706651845e+18,114.610978448809,42.1607843038727,19.73984,18.63831,18.15384,17.94634,17.83702,6573,301,6,211,1.9534803697559409e+18,STAR,0.0004314945,1735,53035,160,-0.014171935641873372,-0.24769304293543212,-0.9687349032225219
1.2376786619696422e+18,20.1684763170025,5.01375255540221,22.50912,22.60026,21.35879,20.33961,19.5541,7727,301,4,200,9.863093319378426e+18,GALAXY,0.0,8760,57672,764,0.0739744666925227,0.2874568433954007,-0.9549326371334833
1.237650371024913e+18,193.943838429122,-2.10732277688736,25.55584,21.69034,20.03555,19.2648,18.80297,1140,301,4,274,4.271750371276511e+18,GALAXY,0.4485011,3794,55241,313,-0.3431104713398615,0.37888416351980797,-0.8594893804409881
1.2376593260201902e+18,224.417902219832,53.7125540335052,17.78451,16.86888,16.60452,16.50644,16.48885,3225,301,4,98,7.565187663097256e+18,STAR,-0.0002907439,6719,56390,968,0.19505059125876018,0.9335441760893559,-0.3007499595000035
1.2376634626059144e+18,347.67145448828,0.647826221571508,24.01211,22.82829,22.46926,21.65819,20.74294,4188,301,5,27,1.0362878804356256e+19,GALAXY,0.8042763,9204,57712,349,-0.39998765955972576,0.6898206853221881,0.6034544674634198
1.237665126923043e+18,157.417477125952,30.5859183606452,22.09998,21.03042,20.7685,20.76231,21.04552,4576,301,1,291,7.263294754921928e+18,STAR,-0.0001777431,6451,56358,416,0.6367202351456187,0.22368837910357878,-0.7379368883652054
1.2376654415169454e+18,197.941733431848,29.122234210721,20.91859,18.71014,17.63643,17.16482,16.85542,4649,301,3,101,2.2619659636939428e+18,GALAXY,0.1680545,2009,53904,120,0.6614077070112555,0.01415380835116565,-0.7498930022445013
1.23768027311204e+18,337.659634226506,21.0090835828377,22.6382,22.43174,21.87663,20.61052,19.83268,8102,301,5,90,8.536819775934061e+18,GALAXY,0.5294215,7582,56960,897,0.03417196134913057,0.5542539702070458,0.8316458462394198
1.2376623035221937e+18,248.950134306751,31.3541887023832,18.5817,17.64611,17.37666,17.09004,17.02099,3918,301,6,341,1.508761996919597e+18,GALAXY,0.08164036,1340,52781,204,-0.7204815388075152,-0.6907239914419392,-0.061698621411427006
1.2376503720955087e+18,186.811335902462,-1.28822462992103,21.13047,20.31622,20.08687,20.00548,19.64249,1140,301,6,226,4.26960439897046e+18,STAR,0.0006882549,3792,55212,698,-0.031558651752424324,-0.2770345524831627,-0.9603415581083758
1.2376612120442964e+18,216.591278111717,45.9001080423617,19.7986,18.88633,18.65801,18.56268,18.55069,3664,301,5,46,3.301266697058544e+18,STAR,-0.001051125,2932,54595,466,0.3346812269785754,-0.060423018319327816,0.9403922241093328
1.2376529340328187e+18,316.564379022457,-7.42013007403165,19.19394,18.12308,17.70103,17.44427,17.33661,1737,301,2,63,7.172084476150026e+17,GALAXY,0.06934073,637,52174,37,-0.3114251242252893,0.28235471247297844,-0.9073534087364001
1.2376619674305167e+18,186.213438308885,42.6583226351134,19.086,17.52389,16.68971,16.29373,16.00179,3840,301,4,181,1.6349370090741043e+18,GALAXY,0.1133889,1452,53112,474,-0.15950348237012532,-0.18507438529825573,-0.9696938233371789
1.2376662146086991e+18,18.4767046340307,18.6613930179729,22.08358,19.55681,18.1501,17.59295,17.2639,4829,301,3,65,5.779327333266905e+18,GALAXY,0.2044206,5133,55860,302,0.9148547373340438,-0.3578427145211593,-0.1870545408205476
1.2376626632167918e+18,239.537139950729,26.4190614914911,19.17086,18.21794,17.85276,17.74004,17.67739,4002,301,4,205,2.768620382754728e+18,STAR,-0.001298716,2459,54544,118,0.20028975863510506,0.19659863560223217,0.9598088294370041
1.237665530639549e+18,217.139622553474,22.859130708646,20.29791,18.50101,17.36968,16.92,16.5293,4670,301,1,132,2.400446147782011e+18,GALAXY,0.1375596,2132,53493,100,0.6026893535096822,0.23357343419512308,-0.7630262079407089
1.237648720135324e+18,130.57874714907,-0.858629116557217,21.68991,21.25028,21.05241,20.621,20.37629,756,301,1,98,1.4101953932541843e+19,QSO,0.7537199,12525,58932,209,0.13152362393418152,-0.6401032076800507,-0.7569474353381018
1.2376548973907151e+18,167.538999540535,-2.71265525902794,22.48961,21.8114,20.23226,19.07323,18.51632,2194,301,3,383,4.265031805558872e+18,GALAXY,0.6727621,3788,55246,447,0.4645978990535411,0.7817749526640144,-0.4159046953115746
1.2376639168015245e+18,117.356182391016,49.7540533775289,22.44497,21.26237,20.62787,20.33891,19.90469,4294,301,3,70,4.1300565866591247e+18,STAR,-0.0004621535,3668,55478,930,-0.38208893909851493,-0.7838827849847084,-0.48942396960425705
1.2376648799508234e+18,144.169939680714,30.9207851771445,17.90312,16.86311,16.53295,16.42203,16.3903,4518,301,5,114,3.2528502511947223e+18,STAR,-8.91432e-06,2889,54530,456,0.828551809518513,-0.2961902069307978,-0.47515603780430793
1.2376697026628165e+18,19.0730678606316,7.50801434725973,24.9811,23.70632,21.47544,20.20201,19.43925,5641,301,4,123,5.127378791111612e+18,GALAXY,0.7586039,4554,56193,111,0.3306715347920476,0.07516491047445738,0.9407478792490783
1.2376555029605916e+18,255.106420866921,35.7198450704852,22.44787,22.14005,21.82448,21.79853,21.74137,2335,301,3,70,1.2071970958111693e+19,QSO,1.248531,10722,58281,262,0.31920921164611216,0.23638558797866407,-0.917729444333268
1.2376535874049157e+18,116.561395623962,34.7054658638254,25.13024,24.07078,22.10918,20.74902,19.93569,1889,301,3,66,1.0540687978002668e+19,GALAXY,0.6495601,9362,57801,47,0.9380952643775886,0.31344583136633036,-0.14740754984535973
1.237667207290487e+18,122.155833150814,66.2875067768867,23.97742,20.66288,19.06087,17.89746,17.23875,5060,301,4,179,3.699816027912249e+18,STAR,0.0001078819,3286,54910,396,0.8879974460750317,-0.340627000992056,-0.3089235859551339
1.237654383587361e+18,133.429187620118,51.300803294461,22.42945,20.4981,19.811,19.52229,19.36022,2074,301,6,110,8.222686555988579e+18,STAR,0.0002286545,7303,57013,871,0.04509828383597813,0.5082531245708019,0.8600261078357252
1.2376623373248108e+18,230.998334348603,37.7598081638539,22.1733,21.06767,19.75326,18.71746,18.40873,3926,301,5,32,5.604914280606751e+18,GALAXY,0.6030861,4978,56036,671,0.09097978379197139,-0.994003600306458,0.06065905966107262
1.2376784380922437e+18,44.5572599346575,1.91343627629011,24.46229,21.2872,20.53344,20.19995,20.1214,7675,301,3,166,8.803416991300082e+18,STAR,4.277726e-05,7819,57280,20,-0.28195422521483965,-0.1827042658851586,0.9418709922865577
1.2376543835905733e+18,143.032156960482,56.1530373416531,23.87852,23.22943,21.91691,20.81737,19.96153,2074,301,6,159,9.223564299792046e+18,GALAXY,0.893332,8192,57348,699,0.0826519951141778,-0.9190447230152193,-0.3853899905310525
1.2376555040343995e+18,256.344517948647,36.0497165366299,25.9933,24.14917,21.41085,20.04683,19.35852,2335,301,5,71,1.2071916807164e+19,GALAXY,0.7392801,10722,58281,65,-0.023557222612420645,0.07490090522561739,-0.9969126900883406
1.2376515392532646e+18,208.684609226194,65.9810620634786,25.94597,21.07591,19.26021,18.51766,18.02438,1412,301,4,232,7.865732574966209e+18,GALAXY,0.46358,6986,56717,712,-0.2292386257234684,-0.9733404568762808,-0.007616264457633066
1.2376786195664087e+18,2.56374912873264,2.99499245790224,23.99661,22.2837,20.23466,18.83656,18.3817,7717,301,5,346,4.839300685878286e+18,GALAXY,0.6982945,4298,55511,665,0.8286574671846074,-0.5403597943934123,0.14607564712264748
1.2376609355548595e+18,134.784329540966,56.4502582781627,24.08077,21.86016,20.35135,19.43615,19.04588,3600,301,2,32,5.798423384208726e+18,GALAXY,0.5454025,5150,56329,141,-0.9494842594731963,0.29803764251723297,-0.09825072343451849
1.237655108906844e+18,151.078001870204,55.7368069609834,20.45336,18.63263,17.76244,17.34272,17.07385,2243,301,5,215,1.0641219663838842e+18,GALAXY,0.08936656,945,52652,533,0.6610533797537453,0.1912018335932509,-0.7255689408641534
1.2376613623730668e+18,206.61466413106,45.9242790465061,18.95918,17.09173,16.25019,15.83413,15.55686,3699,301,5,121,1.6495852522318336e+18,GALAXY,0.06445618,1465,53082,516,-0.27018092394250787,0.24200917616360795,0.9318979702683039
1.2376555045684516e+18,252.1977950512,41.6848728257528,20.62579,19.61942,19.33319,19.19149,19.22698,2335,301,6,28,6.797248055529986e+18,STAR,-0.0006242083,6037,56104,692,-0.4281981347333042,-0.5079482490614601,-0.747418847558928
1.2376803337775355e+18,333.829031972444,27.3556377815175,25.73889,21.50509,20.09907,19.31517,18.85668,8116,301,6,76,6.712657406026078e+18,GALAXY,0.2378162,5962,56265,153,-0.4139172393067056,-0.44378820243575073,0.7948110155147325
1.237661137960698e+18,155.637145747789,38.44382091393,25.70786,21.08685,19.44404,18.34303,17.6906,3647,301,3,116,3.6728166948222807e+18,STAR,0.0001665613,3262,54884,477,0.09408533217292289,-0.7292408022829694,0.6777579232702498
1.23767096485426e+18,153.117296974724,16.9015694135694,17.58555,16.08204,15.31417,14.92516,14.55484,5935,301,3,244,2.912746834013219e+18,GALAXY,0.02229258,2587,54138,159,0.25106847577205116,-0.2694746805738435,-0.9297031875836094
1.2376682719133043e+18,237.126121550972,12.5089828326052,20.1323,18.52952,17.55275,17.0943,16.74113,5308,301,3,298,2.83620076588056e+18,GALAXY,0.09570105,2519,54570,214,-0.06397436941508641,-0.9963019303290019,-0.05735628719370551
1.237656242245534e+18,359.303623366272,15.0271254826645,19.5777,18.10893,17.29736,16.87648,16.56135,2507,301,4,279,8.434634445595873e+17,GALAXY,0.1146274,749,52226,598,-0.308836237075678,-0.7130358508256022,0.6294442422537084
1.237655746706735e+18,265.638460001133,55.2374902124658,19.6137,18.13339,17.20204,16.75124,16.45824,2392,301,1,173,4.077434753379472e+17,GALAXY,0.1905155,362,51999,610,-0.04441271049379046,0.25284110453297104,-0.9664879135328811
1.2376503720896105e+18,173.236772595478,-1.34468964342965,22.72569,20.97624,20.68015,20.63004,20.69516,1140,301,6,136,4.266288272857389e+18,STAR,0.0002488501,3789,55269,922,-0.20194696487064995,-0.09734651381336,-0.9745466020811513
1.2376785830383457e+18,25.5938122094299,22.5605583213013,23.16721,22.8833,21.33026,20.72984,20.31653,7709,301,1,28,8.155132280257666e+18,GALAXY,0.5041294,7243,56629,870,-0.7542718763473151,-0.3747097107295568,-0.5391350194862807
1.237663479259333e+18,334.595044070612,0.124810775308826,21.06232,20.76348,20.51021,20.38888,20.30305,4192,301,4,186,1.0298814390443729e+19,QSO,1.368136,9147,58038,756,-0.015305857471467104,0.9921031810382382,0.12448698285713235
1.2376551083634854e+18,132.440969673915,46.6805033393508,24.34708,21.69689,20.01678,19.32674,18.95986,2243,301,4,116,7.203657244197804e+18,GALAXY,0.361666,6398,56356,544,-0.7952744936295774,-0.4283651305554172,0.42900092623030506
1.2376576321916111e+18,153.234132205584,51.9442410006659,19.26495,17.27695,16.32269,15.91437,15.5836,2831,301,1,85,1.1339038471361924e+18,GALAXY,0.1140609,1007,52706,446,0.08214184518759528,-0.06973766245322602,0.9941777384878103
1.2376591612023278e+18,242.987785805015,38.010202610699,19.19772,17.98356,17.54084,17.19444,16.98289,3187,301,1,121,1.1878346185234452e+18,GALAXY,0.0741493,1055,52761,37,-0.44437348301797736,-0.8419243990723494,0.3060972293849371
1.237664092899246e+18,130.19228416464,25.4129639659278,19.06229,17.76546,17.23572,16.99797,16.88664,4335,301,3,132,3.544363498752549e+18,STAR,-0.0003910807,3148,54802,111,-0.1756482018529765,-0.9448052221125295,0.2765697045135455
1.2376709648501972e+18,143.684942061824,15.0557442697079,24.92286,21.81322,20.3223,19.43392,18.93711,5935,301,3,182,5.984314510693128e+18,GALAXY,0.5200518,5315,55978,569,-0.5373345390781908,0.5855608963860832,0.6069514228809049
1.2376576279127e+18,163.939851006824,49.4771168691041,20.59624,18.61323,17.57279,17.14177,16.79104,2830,301,1,330,9.86301832189995e+17,GALAXY,0.1141753,876,52669,49,0.5908543968432253,0.3846084687261163,-0.7092019511501504
1.2376622235575923e+18,251.726726073076,16.8218517517779,23.64864,21.96082,22.17043,22.19963,21.24846,3900,301,1,786,4.570102303714204e+18,QSO,2.414741,4059,55360,271,-0.4064671150337773,-0.171522853001821,-0.8974209688291408
1.2376712622705871e+18,128.993871397204,10.762691218051,20.19879,18.69337,17.78191,17.32973,16.96651,6004,301,5,89,2.7314959098325504e+18,GALAXY,0.1345995,2426,53795,228,0.22669257362402012,0.04326202155734528,-0.9730050742696514
1.237661387068408e+18,215.102201539009,53.5710345689143,21.27731,20.37755,19.98565,19.78929,19.98641,3705,301,3,110,1.4918240199749407e+18,GALAXY,0.1472923,1325,52762,24,-0.09544622784569612,-0.9819609692966338,-0.16322583241644928
1.2376802457390945e+18,356.319123477884,19.2315270449839,20.55575,20.53575,20.38782,20.03896,19.69465,8096,301,2,204,8.555878710406044e+18,QSO,1.962141,7599,56955,601,-0.23105059685386933,-0.8987062173743163,0.37275026028994096
1.2376637831285307e+18,11.2030291004633,-0.795174332978417,19.42257,16.91026,16.49942,16.34522,16.3213,4263,301,2,190,4.03974379613273e+18,STAR,-5.611774e-05,3588,55184,54,0.1442119870690513,-0.6851476892523456,-0.7139856768155556
1.237678661976392e+18,35.5920048220219,4.46511708788309,22.59543,22.62691,21.89781,21.20132,21.23307,7727,301,4,303,1.0608495689855162e+19,GALAXY,0.7270581,9422,58107,970,0.12506443398848718,0.2103953895469237,-0.9695837598725227
1.237658204512584e+18,188.875668149398,49.7821637615706,21.28348,20.77853,20.55924,20.29735,20.33988,2964,301,3,338,8.34868756628402e+18,QSO,0.5810421,7415,57097,508,0.8222573178023429,0.32852389877902016,-0.4647202935654189
1.237679476408779e+18,29.7971224179637,19.570954989662,23.85473,20.88385,20.66017,20.36056,20.27997,7917,301,1,291,5.753456375310342e+18,STAR,-0.0001490593,5110,55913,392,-0.036034363359026024,-0.7500173383168475,0.6604358537219351
1.2376648176770747e+18,183.66994774507,36.4824686354318,22.73792,21.23767,20.15436,19.3226,18.94004,4504,301,1,164,5.193974001282865e+18,GALAXY,0.5205646,4613,55591,719,0.03918128703523112,0.3445756917990663,-0.9379405201650357
1.2376543991536686e+18,171.935007228472,64.1390643832911,22.8603,22.4943,20.73469,19.71199,19.27637,2078,301,3,65,8.008686953540376e+18,GALAXY,0.6161934,7113,56711,585,-0.17144696839412826,0.19618564748203512,0.9654621322198594
1.2376712611983526e+18,132.650362660438,10.7206544248404,20.50438,18.45605,17.5901,17.25432,16.9983,6004,301,3,112,2.898096665300855e+18,STAR,-0.0001588432,2574,54084,110,-0.20702324876776218,-0.1756053307396281,-0.9624469555697431
1.2376555034951027e+18,251.905519912472,40.4929367143258,23.78125,21.97086,20.56124,19.55478,18.97908,2335,301,4,34,6.797135630466046e+18,GALAXY,0.6105433,6037,56104,283,-0.7873620526923851,-0.5137278558698946,0.34080007054482064
1.2376503710134438e+18,167.661359541576,-2.00121808361564,22.92544,21.65166,20.7573,20.30514,19.89716,1140,301,4,99,4.2480391281288376e+18,GALAXY,0.2634915,3773,55240,68,0.16779245659756847,0.38202970920305684,-0.9087898507329298
1.2376802457428956e+18,5.48695892680308,19.5132355969159,22.58401,21.65386,20.52428,19.5385,19.23752,8096,301,2,262,6.958144268251978e+18,GALAXY,0.6211022,6180,56301,301,0.5509458431055217,-0.5630084533845111,0.6160196095761291
1.237663783127352e+18,8.47486039040536,-0.828218704193999,23.24648,22.26088,21.75206,20.72809,20.39907,4263,301,2,172,1.0588204476602276e+19,GALAXY,0.8004893,9404,58045,879,-0.3933731380818333,0.549990325405194,-0.7367280476514653
1.2376613607584563e+18,193.328117950843,46.359480282317,21.53592,21.021,20.96078,20.99983,21.73156,3699,301,2,60,7.451350826411646e+18,QSO,2.343877,6618,56401,528,-0.08652885826849349,0.7165858183845187,0.6921109171057341
1.23767370450849e+18,127.57739994365,42.0114910698549,20.10051,19.97854,19.97372,19.70824,19.60688,6573,301,2,274,9.338396469848463e+18,QSO,1.871021,8294,57365,664,0.13093220208819198,-0.3667565959306605,-0.9210571957254832
1.2376711237539594e+18,120.115971700333,7.24054484746544,16.50646,15.44985,15.18466,15.10689,15.12739,5972,301,3,29,2.3149500472481807e+18,STAR,0.0001025595,2056,53463,363,0.4268837928314297,0.3862368079304719,0.8176743579307919
1.2376788584537134e+18,318.622913509172,8.15287848583355,19.81784,19.72114,19.2857,19.20545,19.18612,7773,301,2,37,1.2742083165029683e+19,QSO,1.268019,11317,58398,996,0.07249277742347926,0.28540341686318343,0.9556619103345334
1.23765569355219e+18,225.188367990182,-0.888492420016603,23.92496,21.3457,19.81709,18.95875,18.40652,2379,301,6,107,3.7312386968511857e+18,STAR,7.686317e-05,3314,54970,23,0.3373540838061976,-0.53275407153878,-0.7761219758505318
1.2376640939750856e+18,134.344603516784,28.6499972387109,21.56837,21.34964,21.0087,21.10816,20.95574,4335,301,5,164,1.2003375999222e+19,QSO,1.278152,10661,58171,571,0.6845317187860315,-0.6299271935200059,-0.36688970664199666
1.2376805297455114e+18,357.171864425794,29.6975318522073,24.84805,22.64554,20.75597,19.88011,19.38815,8162,301,3,230,7.331978226158557e+18,GALAXY,0.4625825,6512,56567,429,-0.0831712828528572,0.1212850859472112,-0.9891271230915608
1.23766323283814e+18,356.684088021123,36.4073953084132,20.85234,19.98981,19.60055,19.44384,19.36325,4135,301,1,225,2.1178664328710328e+18,GALAXY,0.0,1881,53261,177,0.031150127613609892,-0.27370427479315995,-0.9613093360150031
1.237668271370863e+18,224.245401412411,15.109776394577,22.83208,21.02353,20.44577,20.11198,19.72053,5308,301,2,213,6.172326326772718e+18,STAR,6.700836e-05,5482,56017,520,0.30534116090679375,0.7678765282596904,0.5631451081239508
1.2376663010918405e+18,48.8353098427895,0.219766224789074,23.74928,21.48552,19.68612,18.8428,18.24576,4849,301,4,781,1.7047840319477125e+18,GALAXY,0.4961469,1514,52931,624,0.13678961369646492,-0.9663146267308425,0.21800147648767085
1.237665428110705e+18,244.928838504686,15.6664097402598,24.27013,22.35912,20.49815,19.4136,18.73943,4646,301,2,338,4.58716123197108e+18,STAR,-2.226575e-06,4074,55679,891,-0.9924926498124653,0.11503320391092178,0.04154157033887145
1.2376582061229343e+18,187.820467553261,51.0808581776429,19.12985,19.00955,18.94091,18.64575,18.64551,2964,301,6,334,1.0934071835775732e+18,QSO,1.874018,971,52644,576,0.5352094499775165,-0.4284754885064599,0.7279832418427739
1.2376467959900408e+18,121.135700909049,-0.752541058239177,18.34675,17.11274,16.67455,16.50672,16.47748,308,301,1,99,8.389085541627614e+18,STAR,3.101139e-05,7451,56739,19,-0.13383039905330632,0.7175812751405178,-0.6834958213895247
1.237661353780904e+18,184.34971562372,57.9231391596066,22.22472,21.50505,21.27328,20.88454,20.83344,3697,301,5,87,9.269788052544575e+18,QSO,1.836473,8233,57887,924,-0.10469600005004306,0.16458907741299833,0.9807900810927175
1.237662702404633e+18,253.901132479019,45.7021922511489,21.29072,20.73839,20.50352,20.47469,20.03379,4011,301,5,148,9.609694103026815e+18,QSO,0.7892078,8535,58019,503,0.1252320971564685,-0.07989444842990734,0.9889053538897814
1.237662194531107e+18,199.141218221911,41.584896688955,19.51666,18.60608,18.30742,18.203,18.17153,3893,301,3,245,7.453495423287974e+18,STAR,-0.0002775908,6620,56368,138,0.2521891981526503,0.691057126429463,-0.6773777796371656
1.2376583043545828e+18,167.600984276913,59.5648484085419,22.67244,21.86151,21.72383,22.10242,22.09734,2987,301,5,94,7.997289690045896e+18,QSO,2.618082,7103,56661,82,0.4530606456836395,0.8826608436441697,0.1250835178194402
1.2376634792612334e+18,338.978508170124,0.132181859344088,23.24258,19.74843,18.17713,17.52566,17.12213,4192,301,4,215,1.1676657289422705e+18,GALAXY,0.2373613,1037,52878,391,0.9429623816712382,-0.30569825562790337,0.1317972809240121
1.2376621955946253e+18,167.569542709309,41.8920723633104,22.21475,22.41079,21.9787,21.75554,21.35828,3893,301,5,89,9.420561325598464e+18,QSO,0.9588285,8367,57429,570,0.24044281878065218,0.4342630416779963,-0.8681030247207927
1.237678596477617e+18,354.926284112751,1.86471195565854,22.76857,22.43331,22.56664,21.1335,20.90763,7712,301,2,295,1.0358451620854129e+19,GALAXY,0.962307,9200,57716,627,0.2889160247945424,-0.02132760594361889,0.9571168496278983
1.2376623410920164e+18,251.639295947072,20.4317939675134,19.84721,17.92396,16.76409,16.227,15.84466,3927,301,4,171,1.766590608178178e+18,GALAXY,0.1573104,1569,53168,195,-0.010889501627655227,-0.0035108374295460647,0.9999345442451943
1.2376786619805207e+18,45.0187453362739,3.9624571201422,23.52818,22.57072,20.95499,19.95839,19.47887,7727,301,4,366,4.791835318092585e+18,GALAXY,0.4778567,4256,55477,19,-0.34711970275702936,-0.5865759476710245,-0.7317353138749769
1.2376543835892616e+18,138.873785206691,54.2936527840915,20.71199,19.89121,19.47564,19.3439,19.26491,2074,301,6,139,8.206910488711552e+18,STAR,0.0003162495,7289,57039,822,-0.5055755406139295,-0.37934547157091736,-0.7749131473472181
1.2376786174043756e+18,329.292318871455,0.971023039644221,21.83102,21.82819,21.56483,21.45551,21.23267,7717,301,1,124,1.031890659121957e+19,QSO,0.8203245,9165,58048,123,-0.473714280804186,0.3069277053622534,0.8254636054019793
1.2376529463775076e+18,358.525217755023,-10.9371517834668,26.5909,21.92127,21.64274,21.66503,21.54921,1740,301,1,12,8.068255468047587e+18,QSO,3.145863,7166,56602,206,-0.05414452846990244,-0.02185583451308937,0.9982938908630606
1.2376611508424545e+18,198.490451919916,48.9035968080595,20.93945,20.69991,20.63968,20.36704,20.29942,3650,301,3,68,8.342921727425402e+18,QSO,1.607937,7410,57104,12,-0.17459269226708518,-0.11193669114733276,-0.9782574144783762
1.237658310797689e+18,202.759621712381,57.7303887048043,20.17008,19.85407,19.73137,19.53228,19.28213,2989,301,1,104,7.688992123685984e+18,QSO,0.5051165,6829,56453,806,-0.04800660067312423,0.37628306346824786,0.9252601917508186
1.2376591633498767e+18,244.639357470978,39.0999873392157,23.85487,20.60629,18.86979,18.2483,17.90437,3187,301,5,122,1.5042141415801098e+18,GALAXY,0.3281946,1336,52759,43,0.15543287961193056,-0.06660999269167257,0.9855981578763012
1.2376637826019497e+18,34.6392931403421,-1.23986056567288,23.73818,21.00704,19.17079,18.5567,18.16051,4263,301,1,347,4.769335736809052e+18,GALAXY,0.3568277,4236,55479,86,-0.3238423674085581,-0.026541056055706877,-0.9457387025043801
1.237665442597831e+18,216.262392898206,26.813978741706,19.51675,19.22362,19.08629,18.86576,18.94212,4649,301,5,210,2.399435976943364e+18,QSO,1.523713,2131,53819,521,0.09632531736720752,-0.05356471232687802,0.9939075685532561
1.2376575913915845e+18,163.241540568147,53.8475636441912,21.20366,21.53694,21.24814,21.35433,21.86189,2821,301,5,118,9.200958067105356e+18,QSO,1.138934,8172,57423,378,-0.8978995104285219,0.10943197778666325,-0.42638141541338315
1.237680327342098e+18,348.577388286117,30.5835480305867,26.12649,24.4421,22.59461,20.90797,19.94414,8115,301,2,183,8.748435100537216e+18,GALAXY,0.7937121,7770,58044,701,-0.6665894703946552,0.09352664891032644,-0.7395344778322223
1.2376510668140055e+18,172.53473029981,64.7396096147354,22.35422,21.96034,20.66063,19.7152,19.17278,1302,301,4,341,8.005419755325642e+18,GALAXY,0.6888001,7110,56746,987,0.3201059015739395,-0.08271429299655679,0.9437640369878559
